,row_id,series_id,measurement_number,orientation_X,orientation_Y,orientation_Z,orientation_W,angular_velocity_X,angular_velocity_Y,angular_velocity_Z,linear_acceleration_X,linear_acceleration_Y,linear_acceleration_Z
0,0_0,0,0,0.0,0.0,-0.853323382693,0.5213820140259999,0.0,0.0,0.0,0.0,0.0,0.0
1,0_1,0,1,0.0,0.0,-0.853323382693,0.5213820140259999,0.0,0.0,0.0,0.0,0.0,0.0
2,0_2,0,2,0.0,0.0,-0.853323382693,0.5213820140259999,0.0,0.0,0.0,0.0,0.0,0.0
3,0_3,0,3,0.0,0.0,-0.853323382693,0.5213820140259999,0.0,0.0,0.0,0.0,0.0,0.0
4,0_4,0,4,0.0,0.0,-0.853323382693,0.5213820140259999,0.0,0.0,0.0,0.0,0.0,0.0
5,0_5,0,5,0.0,0.0,-0.853323382693,0.5213820140259999,0.0,0.0,0.0,0.0,0.0,0.0
6,0_6,0,6,0.0,0.0,-0.853323382693,0.5213820140259999,0.0,0.0,0.0,0.0,0.0,0.0
7,0_7,0,7,0.0,0.0,-0.853323382693,0.5213820140259999,0.0,0.0,0.0,0.0,0.0,0.0
8,0_8,0,8,0.0,0.0,-0.853323382693,0.5213820140259999,0.0,0.0,0.0,0.0,0.0,0.0
9,0_9,0,9,0.0,0.0,-0.853323382693,0.5213820140259999,0.0,0.0,0.0,0.0,0.0,0.0
10,0_10,0,10,0.0,0.0,-0.853323382693,0.5213820140259999,0.0,0.0,0.0,0.0,0.0,0.0
11,0_11,0,11,0.0,0.0,-0.853323382693,0.5213820140259999,0.0,0.0,0.0,0.0,0.0,0.0
12,0_12,0,12,0.0,0.0,-0.853323382693,0.5213820140259999,0.0,0.0,0.0,0.0,0.0,0.0
13,0_13,0,13,0.0,0.0,-0.853323382693,0.5213820140259999,0.0,0.0,0.0,0.0,0.0,0.0
14,0_14,0,14,0.0,0.0,-0.853323382693,0.5213820140259999,0.0,0.0,0.0,0.0,0.0,0.0
15,0_15,0,15,0.0,0.0,-0.853323382693,0.5213820140259999,0.0,0.0,0.0,0.0,0.0,0.0
16,0_16,0,16,0.0,0.0,-0.853323382693,0.5213820140259999,0.0,0.0,0.0,0.0,0.0,0.0
17,0_17,0,17,0.0,0.0,-0.853323382693,0.5213820140259999,0.0,0.0,0.0,0.0,0.0,0.0
18,0_18,0,18,0.0,0.0,-0.853323382693,0.5213820140259999,0.0,0.0,0.0,0.0,0.0,0.0
19,0_19,0,19,0.0,0.0,-0.853323382693,0.5213820140259999,0.0,0.0,0.0,0.0,0.0,0.0
20,0_20,0,20,0.0,0.0,-0.853323382693,0.5213820140259999,0.0,0.0,0.0,0.0,0.0,0.0
21,0_21,0,21,0.0,0.0,-0.853323382693,0.5213820140259999,0.0,0.0,0.0,0.0,0.0,0.0
22,0_22,0,22,0.0,0.0,-0.853323382693,0.5213820140259999,0.0,0.0,0.0,0.0,0.0,0.0
23,0_23,0,23,0.0,0.0,-0.853323382693,0.5213820140259999,0.0,0.0,0.0,0.0,0.0,0.0
24,0_24,0,24,0.0,0.0,-0.853323382693,0.5213820140259999,0.0,0.0,0.0,0.0,0.0,0.0
25,0_25,0,25,0.0,0.0,-0.853323382693,0.5213820140259999,0.0,0.0,0.0,0.0,0.0,0.0
26,0_26,0,26,0.0,0.0,-0.853323382693,0.5213820140259999,0.0,0.0,-0.0020943951023900003,0.0,0.0,0.0
27,0_27,0,27,0.0,0.0,-0.853323382693,0.5213820140259999,0.0,0.0,0.000349065850399,0.0,0.0,0.0
28,0_28,0,28,0.0,0.0,-0.853323382693,0.5213820140259999,0.0,0.0,-0.0012217304764,0.0,0.0,0.0
29,0_29,0,29,0.0,0.0,-0.8533688786079999,0.521307545528,0.0,0.0,-0.008028514559169999,0.0,0.0,0.0
30,0_30,0,30,0.0,0.0,-0.85345985094,0.5211585966219999,0.0,0.0,-0.0277507351067,0.0,0.0,0.0
31,0_31,0,31,0.0,0.0,-0.8540051388850001,0.520264569962,0.0,0.0,-0.023561944901900004,0.0,0.0,0.0
32,0_32,0,32,0.0,0.0,-0.854095929175,0.520115510024,0.0,0.0,-0.0176278254451,0.0,0.0,0.0
33,0_33,0,33,0.0,0.0,-0.854141314563,0.520040974113,0.0,0.0,0.00610865238198,0.0,0.0,0.0
34,0_34,0,34,0.0,0.0,-0.854095929175,0.520115510024,0.0,0.0,0.014835298642,0.0,0.0,0.0
35,0_35,0,35,0.0,0.0,-0.8542774316990001,0.519817342621,0.0,0.0,-0.0280998009571,0.0,0.0,0.0
36,0_36,0,36,0.0,0.0,-0.8544588301330001,0.51951911188,0.0,0.0,-0.0432841654495,0.0,0.0,0.0
37,0_37,0,37,0.0,0.0,-0.85513814682,0.518400183115,0.0,0.0,0.0244346095279,0.0,0.0,0.0
38,0_38,0,38,0.0,0.0,-0.8548213146379999,0.518922460528,0.0,0.0,-0.00610865238198,0.0,0.0,0.0
39,0_39,0,39,0.0,0.0,-0.854685431763,0.519146234439,0.0,0.0,0.022863813201099998,0.0,0.0,0.0
40,0_40,0,40,0.0,0.0,-0.854957138925,0.51869865105,0.0,0.0,-0.045553093477099994,0.0,0.0,0.0
41,0_41,0,41,0.0,0.0,-0.855590210652,0.517653737006,0.0,0.0,0.008028514559169999,0.0,0.0,0.0
42,0_42,0,42,0.0,0.0,-0.8554094632879999,0.517952362788,0.0,0.0,-0.013788101090799998,0.0,0.0,0.0
43,0_43,0,43,0.0,0.0,-0.855770853765,0.517355048151,0.0,0.0,-0.00471238898038,0.0,0.0,0.0
44,0_44,0,44,0.0,0.0,-0.855680545241,0.517504400461,0.0,0.0,0.00418879020479,0.0,0.0,0.0
45,0_45,0,45,0.0,0.0,-0.855680545241,0.517504400461,0.0,0.0,0.036302848441499995,0.0,0.0,0.0
46,0_46,0,46,0.0,0.0,-0.8559062676710001,0.517130990138,0.0,0.0,-0.014137166941200001,0.0,0.0,0.0
47,0_47,0,47,0.0,0.0,-0.855996511019,0.516981598438,0.0,0.0,-0.007853981633970001,0.0,0.0,0.0
48,0_48,0,48,0.0,0.0,-0.8558159982510001,0.517280366086,0.0,0.0,-0.0165806278939,0.0,0.0,0.0
49,0_49,0,49,0.0,0.0,-0.856041622915,0.516906896682,0.0,0.0,-0.0127409035396,0.0,0.0,0.0
50,0_50,0,50,0.0,0.0,-0.8562670845999999,0.516533328867,0.0,0.0,-0.0483456202802,0.0,0.0,0.0
51,0_51,0,51,0.0,0.0,-0.8563572236310001,0.5163838742010001,0.0,0.0,0.0261799387799,0.0,0.0,0.0
52,0_52,0,52,0.0,0.0,-0.856402283364,0.516309140969,0.0,0.0,-0.0204203522483,0.0,0.0,0.0
53,0_53,0,53,0.0,0.0,-0.856492383265,0.516159662711,0.0,0.0,0.008028514559169999,0.0,0.0,0.0
54,0_54,0,54,0.0,0.0,-0.857122351887,0.515112874907,0.0,0.0,-0.047996554429800005,0.0,0.0,0.0
55,0_55,0,55,0.0,0.0,-0.85766130676,0.514215016201,0.0,0.0,-0.0162315620435,0.0,0.0,0.0
56,0_56,0,56,0.0,0.0,-0.857751041148,0.514065318233,0.0,0.0,0.00296705972839,0.0,0.0,0.0
57,0_57,0,57,0.0,0.0,-0.857751041148,0.514065318233,0.0,0.0,-0.00279252680319,0.0,0.0,0.0
58,0_58,0,58,0.0,0.0,-0.8577958985430001,0.513990463377,0.0,0.0,-0.0144862327916,0.0,0.0,0.0
59,0_59,0,59,0.0,0.0,-0.8580649057240001,0.5135412520579999,0.0,0.0,-0.0197222205475,0.0,0.0,0.0
60,0_60,0,60,0.0,0.0,-0.858109717385,0.513466369814,0.0,0.0,-0.00157079632679,0.0,0.0,0.0
61,0_61,0,61,0.0,0.0,-0.858378450107,0.513016994252,0.0,0.0,0.00296705972839,0.0,0.0,0.0
62,0_62,0,62,0.0,0.0,-0.858244113158,0.5132416996220001,0.0,0.0,-0.012042771838799999,0.0,0.0,0.0
63,0_63,0,63,0.0,0.0,-0.858378450107,0.513016994252,0.0,0.0,-0.0305432619099,0.0,0.0,0.0
64,0_64,0,64,0.0,0.0,-0.85860221428,0.512642407174,0.0,0.0,-0.023387411976700002,0.0,0.0,0.0
65,0_65,0,65,0.0,0.0,-0.8585574745219999,0.5127173324000001,0.0,0.0,-0.00820304748437,0.0,0.0,0.0
66,0_66,0,66,0.0,0.0,-0.85860221428,0.512642407174,0.0,0.0,-0.008028514559169999,0.0,0.0,0.0
67,0_67,0,67,0.0,0.0,-0.858736394323,0.512417608074,0.0,0.0,-0.00628318530718,0.0,0.0,0.0
68,0_68,0,68,0.0,0.0,-0.8588258149879999,0.512267722496,0.0,0.0,-0.0321140582367,0.0,0.0,0.0
69,0_69,0,69,0.0,0.0,-0.8590045778290001,0.511967904529,0.0,0.0,0.00680678408278,0.0,0.0,0.0
70,0_70,0,70,0.0,0.0,-0.8590045778290001,0.511967904529,0.0,0.0,-0.009250245035569999,0.0,0.0,0.0
71,0_71,0,71,0.0,0.0,-0.859183236004,0.511668024181,0.0,0.0,-0.0171042266695,0.0,0.0,0.0
72,0_72,0,72,0.0,0.0,-0.859272525835,0.511518060625,0.0,0.0,0.0,0.0,0.0,0.0
73,0_73,0,73,0.0,0.0,-0.85936178949,0.5113680814880001,0.0,0.0,-0.0230383461263,0.0,0.0,0.0
74,0_74,0,74,0.0,0.0,-0.859406411501,0.511293086077,0.0,0.0,0.00488692190558,0.0,0.0,0.0
75,0_75,0,75,0.0,0.0,-0.8595848340960001,0.5109930655039999,0.0,0.0,-0.0176278254451,0.0,0.0,0.0
76,0_76,0,76,0.0,0.0,-0.859718582308,0.510768009211,0.0,0.0,-0.0144862327916,0.0,0.0,0.0
77,0_77,0,77,0.0,0.0,-0.859941365049,0.510392837604,0.0,0.0,-0.00733038285838,0.0,0.0,0.0
78,0_78,0,78,0.0,0.0,-0.8600749561100001,0.510167687993,0.0,0.0,-0.0144862327916,0.0,0.0,0.0
79,0_79,0,79,0.0,0.0,-0.860119473365,0.5100926303509999,0.0,0.0,-0.004014257279590001,0.0,0.0,0.0
80,0_80,0,80,0.0,0.0,-0.860208488223,0.509942503415,0.0,0.0,-0.006632251157579999,0.0,0.0,0.0
81,0_81,0,81,0.0,0.0,-0.8603419613779999,0.509717283887,0.0,0.0,-0.0134390352404,0.0,0.0,0.0
82,0_82,0,82,0.0,0.0,-0.8603864393260001,0.509642202947,0.0,0.0,0.0010471975512,0.0,0.0,0.0
83,0_83,0,83,0.0,0.0,-0.8606087307770001,0.509266740039,0.0,0.0,-0.007679448708779999,0.0,0.0,0.0
84,0_84,0,84,0.0,0.0,-0.860653169407,0.5091916358199999,0.0,0.0,-0.0050614548307799994,0.0,0.0,0.0
85,0_85,0,85,0.0,0.0,-0.8607420270039999,0.5090414157500001,0.0,0.0,0.00855211333477,0.0,0.0,0.0
86,0_86,0,86,0.0,0.0,-0.8606976014830001,0.509116527724,0.0,0.0,0.00733038285838,0.0,0.0,0.0
87,0_87,0,87,0.0,0.0,-0.8609640562790001,0.508665797746,0.0,0.0,-0.0183259571459,0.0,0.0,0.0
88,0_88,0,88,0.0,0.0,-0.861008442465,0.5085906625209999,0.0,0.0,-0.0102974425868,0.0,0.0,0.0
89,0_89,0,89,0.0,0.0,-0.861141561681,0.5083652336119999,0.0,0.0,0.0019198621771900001,0.0,0.0,0.0
90,0_90,0,90,0.0,0.0,-0.861097195167,0.508440380454,0.0,0.0,0.00837758040957,0.0,0.0,0.0
91,0_91,0,91,0.0,0.0,-0.861185921638,0.508290082898,0.0,0.0,-0.00715584993318,0.0,0.0,0.0
92,0_92,0,92,0.0,0.0,-0.861230275036,0.508214928314,0.0,0.0,-0.0101229096616,0.0,0.0,0.0
93,0_93,0,93,0.0,0.0,-0.861451943641,0.507839097349,0.0,0.0,-0.00174532925199,0.0,0.0,0.0
94,0_94,0,94,0.0,0.0,-0.861451943641,0.507839097349,0.0,0.0,0.0013962634016,0.0,0.0,0.0
95,0_95,0,95,0.0,0.0,-0.8614076230399998,0.507914271279,0.0,0.0,-0.00593411945678,0.0,0.0,0.0
96,0_96,0,96,0.0,0.0,-0.861629160442,0.507538362961,0.0,0.0,-0.00820304748437,0.0,0.0,0.0
97,0_97,0,97,0.0,0.0,-0.861629160442,0.507538362961,0.0,0.0,-0.0005235987755980001,0.0,0.0,0.0
98,0_98,0,98,0.0,0.0,-0.8617177294730001,0.507387972573,0.0,0.0,-0.00523598775598,0.0,0.0,0.0
99,0_99,0,99,0.0,0.0,-0.861850533801,0.507162358014,0.0,0.0,0.0116937059884,0.0,0.0,0.0
100,0_100,0,100,0.0,0.0,-0.8617177294730001,0.507387972573,0.0,0.0,0.00855211333477,0.0,0.0,0.0
101,0_101,0,101,0.0,0.0,-0.861894788785,0.507087145436,0.0,0.0,-0.010471975512,0.0,0.0,0.0
102,0_102,0,102,0.0,0.0,-0.862115965238,0.50671102463,0.0,0.0,-0.00366519142919,0.0,0.0,0.0
103,0_103,0,103,0.0,0.0,-0.862115965238,0.50671102463,0.0,0.0,-0.00994837673637,0.0,0.0,0.0
104,0_104,0,104,0.0,0.0,-0.862248592329,0.506485305836,0.0,0.0,-0.00593411945678,0.0,0.0,0.0
105,0_105,0,105,0.0,0.0,-0.8623369775570001,0.506334807353,0.0,0.0,-0.008028514559169999,0.0,0.0,0.0
106,0_106,0,106,0.0,0.0,-0.862469506147,0.506109030711,0.0,0.0,-0.00523598775598,0.0,0.0,0.0
107,0_107,0,107,0.0,0.0,-0.8625578257,0.5059584936779999,0.0,0.0,0.00733038285838,0.0,0.0,0.0
