,row_id,series_id,measurement_number,orientation_X,orientation_Y,orientation_Z,orientation_W,angular_velocity_X,angular_velocity_Y,angular_velocity_Z,linear_acceleration_X,linear_acceleration_Y,linear_acceleration_Z
0,0_0,0,0,0.0,0.0,-0.8648010892219999,0.5021146045279999,0.0,0.0,0.0,0.0,0.0,0.0
1,0_1,0,1,0.0,0.0,-0.8648010892219999,0.5021146045279999,0.0,0.0,0.0,0.0,0.0,0.0
2,0_2,0,2,0.0,0.0,-0.8648010892219999,0.5021146045279999,0.0,0.0,0.0,0.0,0.0,0.0
3,0_3,0,3,0.0,0.0,-0.8648010892219999,0.5021146045279999,0.0,0.0,0.0,0.0,0.0,0.0
4,0_4,0,4,0.0,0.0,-0.8648010892219999,0.5021146045279999,0.0,0.0,0.0,0.0,0.0,0.0
5,0_5,0,5,0.0,0.0,-0.8648010892219999,0.5021146045279999,0.0,0.0,0.0,0.0,0.0,0.0
6,0_6,0,6,0.0,0.0,-0.8648010892219999,0.5021146045279999,0.0,0.0,0.0,0.0,0.0,0.0
7,0_7,0,7,0.0,0.0,-0.8648010892219999,0.5021146045279999,0.0,0.0,0.0,0.0,0.0,0.0
8,0_8,0,8,0.0,0.0,-0.8648010892219999,0.5021146045279999,0.0,0.0,0.0,0.0,0.0,0.0
9,0_9,0,9,0.0,0.0,-0.8648010892219999,0.5021146045279999,0.0,0.0,0.0,0.0,0.0,0.0
10,0_10,0,10,0.0,0.0,-0.8648010892219999,0.5021146045279999,0.0,0.0,0.0,0.0,0.0,0.0
11,0_11,0,11,0.0,0.0,-0.8648010892219999,0.5021146045279999,0.0,0.0,0.0,0.0,0.0,0.0
12,0_12,0,12,0.0,0.0,-0.8648010892219999,0.5021146045279999,0.0,0.0,0.0,0.0,0.0,0.0
13,0_13,0,13,0.0,0.0,-0.8648010892219999,0.5021146045279999,0.0,0.0,0.0,0.0,0.0,0.0
14,0_14,0,14,0.0,0.0,-0.8648010892219999,0.5021146045279999,0.0,0.0,0.0,0.0,0.0,0.0
