,row_id,series_id,measurement_number,orientation_X,orientation_Y,orientation_Z,orientation_W,angular_velocity_X,angular_velocity_Y,angular_velocity_Z,linear_acceleration_X,linear_acceleration_Y,linear_acceleration_Z
242,1_113,1,113,0.0,0.0,0.619368038909,0.785100778485,0.0,0.0,0.0190240888467,0.0,0.0,0.0
243,1_114,1,114,0.0,0.0,0.6190254151219999,0.7853709540289999,0.0,0.0,-0.0237364778271,0.0,0.0,0.0
244,1_115,1,115,0.0,0.0,0.6190939493100001,0.785316930881,0.0,0.0,-0.013962634016,0.0,0.0,0.0
245,1_116,1,116,0.0,0.0,0.6190254151219999,0.7853709540289999,0.0,0.0,0.0162315620435,0.0,0.0,0.0
246,1_117,1,117,0.0,0.0,0.618682673481,0.7856409800499999,0.0,0.0,-0.0249582083035,0.0,0.0,0.0
247,1_118,1,118,0.0,0.0,0.618751231234,0.78558698681,0.0,0.0,-0.0013962634016,0.0,0.0,0.0
248,1_119,1,119,0.0,0.0,0.6185455438399999,0.78574894858,0.0,0.0,0.0158824961931,0.0,0.0,0.0
249,1_120,1,120,0.0,0.0,0.618476971954,0.78580292387,0.0,0.0,-0.0275762021815,0.0,0.0,0.0
250,1_121,1,121,0.0,0.0,0.6185455438399999,0.78574894858,0.0,0.0,0.0101229096616,0.0,0.0,0.0
251,1_122,1,122,0.0,0.0,0.6185455438399999,0.78574894858,0.0,0.0,-0.00994837673637,0.0,0.0,0.0
252,1_123,1,123,0.0,0.0,0.618339814052,0.785910856496,0.0,0.0,0.006632251157579999,0.0,0.0,0.0
253,1_124,1,124,0.0,0.0,0.61772237046,0.786396257006,0.0,0.0,-0.0415388361975,0.0,0.0,0.0
254,1_125,1,125,0.0,0.0,0.617585109014,0.78650405792,0.0,0.0,-0.0101229096616,0.0,0.0,0.0
255,1_126,1,126,0.0,0.0,0.6176537420889999,0.786450160458,0.0,0.0,-0.0185004900711,0.0,0.0,0.0
256,1_127,1,127,0.0,0.0,0.61772237046,0.786396257006,0.0,0.0,0.00750491578358,0.0,0.0,0.0
257,1_128,1,128,0.0,0.0,0.6176537420889999,0.786450160458,0.0,0.0,-0.0102974425868,0.0,0.0,0.0
258,2_0,2,0,0.0,0.0,0.617310529686,0.78671958787,0.0,0.0,0.0012217304764,0.0,0.0,0.0
259,2_1,2,1,0.0,0.0,0.617379181571,0.786665714369,0.0,0.0,-0.0034906585039899997,0.0,0.0,0.0
260,2_2,2,2,0.0,0.0,0.617447828754,0.786611834876,0.0,0.0,0.00418879020479,0.0,0.0,0.0
261,2_3,2,3,0.0,0.0,0.617516471235,0.786557949393,0.0,0.0,-0.0321140582367,0.0,0.0,0.0
262,2_4,2,4,0.0,0.0,0.617173211813,0.7868273169,0.0,0.0,-0.0404916386463,0.0,0.0,0.0
263,2_5,2,5,0.0,0.0,0.617104545827,0.786881172427,0.0,0.0,0.00837758040957,0.0,0.0,0.0
264,2_6,2,6,0.0,0.0,0.617104545827,0.786881172427,0.0,0.0,0.005759586531579999,0.0,0.0,0.0
265,2_7,2,7,0.0,0.0,0.617310529686,0.78671958787,0.0,0.0,-0.0151843644924,0.0,0.0,0.0
266,2_8,2,8,0.0,0.0,0.617035875141,0.786935021961,0.0,0.0,0.007679448708779999,0.0,0.0,0.0
267,2_9,2,9,0.0,0.0,0.6172418731,0.7867734553810001,0.0,0.0,-0.00471238898038,0.0,0.0,0.0
268,2_10,2,10,0.0,0.0,0.617173211813,0.7868273169,0.0,0.0,-0.0214675497995,0.0,0.0,0.0
269,2_11,2,11,0.0,0.0,0.616761145412,0.787150360167,0.0,0.0,0.004014257279590001,0.0,0.0,0.0
270,2_12,2,12,0.0,0.0,0.617104545827,0.786881172427,0.0,0.0,0.022165681500300002,0.0,0.0,0.0
271,2_13,2,13,0.0,0.0,0.6172418731,0.7867734553810001,0.0,0.0,-0.0012217304764,0.0,0.0,0.0
272,2_14,2,14,0.0,0.0,0.616623752364,0.787257993304,0.0,0.0,-0.00593411945678,0.0,0.0,0.0
273,2_15,2,15,0.0,0.0,0.616898519672,0.787042703051,0.0,0.0,0.010646508437200001,0.0,0.0,0.0
274,2_16,2,16,0.0,0.0,0.6172418731,0.7867734553810001,0.0,0.0,0.007853981633970001,0.0,0.0,0.0
275,2_17,2,17,0.0,0.0,0.616692451236,0.7872041797329999,0.0,0.0,-0.0197222205475,0.0,0.0,0.0
276,2_18,2,18,0.0,0.0,0.616761145412,0.787150360167,0.0,0.0,0.009075712110370001,0.0,0.0,0.0
277,2_19,2,19,0.0,0.0,0.616898519672,0.787042703051,0.0,0.0,-0.00855211333477,0.0,0.0,0.0
278,2_20,2,20,0.0,0.0,0.616761145412,0.787150360167,0.0,0.0,-0.0212930168743,0.0,0.0,0.0
279,2_21,2,21,0.0,0.0,0.616692451236,0.7872041797329999,0.0,0.0,0.007679448708779999,0.0,0.0,0.0
280,2_22,2,22,0.0,0.0,0.616692451236,0.7872041797329999,0.0,0.0,-0.0019198621771900001,0.0,0.0,0.0
281,2_23,2,23,0.0,0.0,0.616761145412,0.787150360167,0.0,0.0,-0.00314159265359,0.0,0.0,0.0
282,2_24,2,24,0.0,0.0,0.616692451236,0.7872041797329999,0.0,0.0,-0.013089969390000001,0.0,0.0,0.0
283,2_25,2,25,0.0,0.0,0.616417627574,0.787419398044,0.0,0.0,-0.009599310885969999,0.0,0.0,0.0
284,2_26,2,26,0.0,0.0,0.616417627574,0.787419398044,0.0,0.0,0.00279252680319,0.0,0.0,0.0
285,2_27,2,27,0.0,0.0,0.616417627574,0.787419398044,0.0,0.0,-0.009075712110370001,0.0,0.0,0.0
286,2_28,2,28,0.0,0.0,0.616486340532,0.7873656024600001,0.0,0.0,-0.009075712110370001,0.0,0.0,0.0
287,2_29,2,29,0.0,0.0,0.616348909921,0.787473187632,0.0,0.0,-0.0193731546971,0.0,0.0,0.0
288,2_30,2,30,0.0,0.0,0.616211460536,0.7875807488150001,0.0,0.0,-0.007853981633970001,0.0,0.0,0.0
289,2_31,2,31,0.0,0.0,0.612148277021,0.790742996769,0.0,0.0,-0.378038315982,0.0,0.0,0.0
290,2_32,2,32,0.0,0.0,0.6092459473740001,0.7929813210969999,0.0,0.0,-0.388684824419,0.0,0.0,0.0
291,2_33,2,33,0.0,0.0,0.601815023152,0.7986355100470001,0.0,0.0,-0.24050637092500002,0.0,0.0,0.0
292,2_34,2,34,0.0,0.0,0.596855222381,0.8023489537080001,0.0,0.0,-0.20734511513700002,0.0,0.0,0.0
