,orientation_X,orientation_Y,orientation_Z,orientation_W,angular_velocity_X,angular_velocity_Y,angular_velocity_Z,linear_acceleration_X,linear_acceleration_Y,linear_acceleration_Z
0,0.0,0.0,-0.853323382693,0.5213820140259999,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,-0.853323382693,0.5213820140259999,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,-0.853323382693,0.5213820140259999,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,-0.853323382693,0.5213820140259999,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,-0.853323382693,0.5213820140259999,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,-0.853323382693,0.5213820140259999,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,-0.853323382693,0.5213820140259999,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,-0.853323382693,0.5213820140259999,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,-0.853323382693,0.5213820140259999,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,-0.853323382693,0.5213820140259999,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,-0.853323382693,0.5213820140259999,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,-0.853323382693,0.5213820140259999,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,-0.853323382693,0.5213820140259999,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,-0.853323382693,0.5213820140259999,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,-0.853323382693,0.5213820140259999,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,-0.853323382693,0.5213820140259999,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,-0.853323382693,0.5213820140259999,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,-0.853323382693,0.5213820140259999,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,-0.853323382693,0.5213820140259999,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,-0.853323382693,0.5213820140259999,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,-0.853323382693,0.5213820140259999,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,-0.853323382693,0.5213820140259999,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,-0.853323382693,0.5213820140259999,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,-0.853323382693,0.5213820140259999,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,-0.853323382693,0.5213820140259999,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,-0.853323382693,0.5213820140259999,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,-0.853323382693,0.5213820140259999,0.0,0.0,-0.0020943951023900003,0.0,0.0,0.0
27,0.0,0.0,-0.853323382693,0.5213820140259999,0.0,0.0,0.000349065850399,0.0,0.0,0.0
28,0.0,0.0,-0.853323382693,0.5213820140259999,0.0,0.0,-0.0012217304764,0.0,0.0,0.0
29,0.0,0.0,-0.8533688786079999,0.521307545528,0.0,0.0,-0.008028514559169999,0.0,0.0,0.0
30,0.0,0.0,-0.85345985094,0.5211585966219999,0.0,0.0,-0.0277507351067,0.0,0.0,0.0
31,0.0,0.0,-0.8540051388850001,0.520264569962,0.0,0.0,-0.023561944901900004,0.0,0.0,0.0
32,0.0,0.0,-0.854095929175,0.520115510024,0.0,0.0,-0.0176278254451,0.0,0.0,0.0
33,0.0,0.0,-0.854141314563,0.520040974113,0.0,0.0,0.00610865238198,0.0,0.0,0.0
34,0.0,0.0,-0.854095929175,0.520115510024,0.0,0.0,0.014835298642,0.0,0.0,0.0
35,0.0,0.0,-0.8542774316990001,0.519817342621,0.0,0.0,-0.0280998009571,0.0,0.0,0.0
36,0.0,0.0,-0.8544588301330001,0.51951911188,0.0,0.0,-0.0432841654495,0.0,0.0,0.0
37,0.0,0.0,-0.85513814682,0.518400183115,0.0,0.0,0.0244346095279,0.0,0.0,0.0
38,0.0,0.0,-0.8548213146379999,0.518922460528,0.0,0.0,-0.00610865238198,0.0,0.0,0.0
39,0.0,0.0,-0.854685431763,0.519146234439,0.0,0.0,0.022863813201099998,0.0,0.0,0.0
40,0.0,0.0,-0.854957138925,0.51869865105,0.0,0.0,-0.045553093477099994,0.0,0.0,0.0
41,0.0,0.0,-0.855590210652,0.517653737006,0.0,0.0,0.008028514559169999,0.0,0.0,0.0
42,0.0,0.0,-0.8554094632879999,0.517952362788,0.0,0.0,-0.013788101090799998,0.0,0.0,0.0
43,0.0,0.0,-0.855770853765,0.517355048151,0.0,0.0,-0.00471238898038,0.0,0.0,0.0
44,0.0,0.0,-0.855680545241,0.517504400461,0.0,0.0,0.00418879020479,0.0,0.0,0.0
45,0.0,0.0,-0.855680545241,0.517504400461,0.0,0.0,0.036302848441499995,0.0,0.0,0.0
46,0.0,0.0,-0.8559062676710001,0.517130990138,0.0,0.0,-0.014137166941200001,0.0,0.0,0.0
47,0.0,0.0,-0.855996511019,0.516981598438,0.0,0.0,-0.007853981633970001,0.0,0.0,0.0
48,0.0,0.0,-0.8558159982510001,0.517280366086,0.0,0.0,-0.0165806278939,0.0,0.0,0.0
49,0.0,0.0,-0.856041622915,0.516906896682,0.0,0.0,-0.0127409035396,0.0,0.0,0.0
50,0.0,0.0,-0.8562670845999999,0.516533328867,0.0,0.0,-0.0483456202802,0.0,0.0,0.0
51,0.0,0.0,-0.8563572236310001,0.5163838742010001,0.0,0.0,0.0261799387799,0.0,0.0,0.0
52,0.0,0.0,-0.856402283364,0.516309140969,0.0,0.0,-0.0204203522483,0.0,0.0,0.0
53,0.0,0.0,-0.856492383265,0.516159662711,0.0,0.0,0.008028514559169999,0.0,0.0,0.0
54,0.0,0.0,-0.857122351887,0.515112874907,0.0,0.0,-0.047996554429800005,0.0,0.0,0.0
55,0.0,0.0,-0.85766130676,0.514215016201,0.0,0.0,-0.0162315620435,0.0,0.0,0.0
56,0.0,0.0,-0.857751041148,0.514065318233,0.0,0.0,0.00296705972839,0.0,0.0,0.0
57,0.0,0.0,-0.857751041148,0.514065318233,0.0,0.0,-0.00279252680319,0.0,0.0,0.0
58,0.0,0.0,-0.8577958985430001,0.513990463377,0.0,0.0,-0.0144862327916,0.0,0.0,0.0
59,0.0,0.0,-0.8580649057240001,0.5135412520579999,0.0,0.0,-0.0197222205475,0.0,0.0,0.0
60,0.0,0.0,-0.858109717385,0.513466369814,0.0,0.0,-0.00157079632679,0.0,0.0,0.0
61,0.0,0.0,-0.858378450107,0.513016994252,0.0,0.0,0.00296705972839,0.0,0.0,0.0
62,0.0,0.0,-0.858244113158,0.5132416996220001,0.0,0.0,-0.012042771838799999,0.0,0.0,0.0
63,0.0,0.0,-0.858378450107,0.513016994252,0.0,0.0,-0.0305432619099,0.0,0.0,0.0
64,0.0,0.0,-0.85860221428,0.512642407174,0.0,0.0,-0.023387411976700002,0.0,0.0,0.0
65,0.0,0.0,-0.8585574745219999,0.5127173324000001,0.0,0.0,-0.00820304748437,0.0,0.0,0.0
66,0.0,0.0,-0.85860221428,0.512642407174,0.0,0.0,-0.008028514559169999,0.0,0.0,0.0
67,0.0,0.0,-0.858736394323,0.512417608074,0.0,0.0,-0.00628318530718,0.0,0.0,0.0
68,0.0,0.0,-0.8588258149879999,0.512267722496,0.0,0.0,-0.0321140582367,0.0,0.0,0.0
69,0.0,0.0,-0.8590045778290001,0.511967904529,0.0,0.0,0.00680678408278,0.0,0.0,0.0
70,0.0,0.0,-0.8590045778290001,0.511967904529,0.0,0.0,-0.009250245035569999,0.0,0.0,0.0
71,0.0,0.0,-0.859183236004,0.511668024181,0.0,0.0,-0.0171042266695,0.0,0.0,0.0
72,0.0,0.0,-0.859272525835,0.511518060625,0.0,0.0,0.0,0.0,0.0,0.0
73,0.0,0.0,-0.85936178949,0.5113680814880001,0.0,0.0,-0.0230383461263,0.0,0.0,0.0
74,0.0,0.0,-0.859406411501,0.511293086077,0.0,0.0,0.00488692190558,0.0,0.0,0.0
75,0.0,0.0,-0.8595848340960001,0.5109930655039999,0.0,0.0,-0.0176278254451,0.0,0.0,0.0
76,0.0,0.0,-0.859718582308,0.510768009211,0.0,0.0,-0.0144862327916,0.0,0.0,0.0
77,0.0,0.0,-0.859941365049,0.510392837604,0.0,0.0,-0.00733038285838,0.0,0.0,0.0
78,0.0,0.0,-0.8600749561100001,0.510167687993,0.0,0.0,-0.0144862327916,0.0,0.0,0.0
