,orientation_X,orientation_Y,orientation_Z,orientation_W,angular_velocity_X,angular_velocity_Y,angular_velocity_Z,linear_acceleration_X,linear_acceleration_Y,linear_acceleration_Z
0,0.0,0.0,0.487935834103,0.872879500159,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.487935834103,0.872879500159,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.487935834103,0.872879500159,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.487935834103,0.872879500159,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.487935834103,0.872879500159,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.487935834103,0.872879500159,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.487935834103,0.872879500159,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.487935834103,0.872879500159,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.487935834103,0.872879500159,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.487935834103,0.872879500159,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.487935834103,0.872879500159,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.487935834103,0.872879500159,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.487935834103,0.872879500159,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.487935834103,0.872879500159,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.487935834103,0.872879500159,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.487935834103,0.872879500159,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.487935834103,0.872879500159,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.487935834103,0.872879500159,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.487935834103,0.872879500159,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.487935834103,0.872879500159,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.487935834103,0.872879500159,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.487935834103,0.872879500159,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.487935834103,0.872879500159,0.0,0.0,0.0013962634016,0.0,0.0,0.0
23,0.0,0.0,0.487935834103,0.872879500159,0.0,0.0,0.0005235987755980001,0.0,0.0,0.0
24,0.0,0.0,0.487935834103,0.872879500159,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.487935834103,0.872879500159,0.0,0.0,-0.00174532925199,0.0,0.0,0.0
26,0.0,0.0,0.488012005351,0.872836916401,0.0,0.0,0.0240855436775,0.0,0.0,0.0
27,0.0,0.0,0.48816433669799997,0.872751728945,0.0,0.0,0.014311699866400001,0.0,0.0,0.0
28,0.0,0.0,0.488316653174,0.872666514903,0.0,0.0,0.00837758040957,0.0,0.0,0.0
