,orientation_X,orientation_Y,orientation_Z,orientation_W,angular_velocity_X,angular_velocity_Y,angular_velocity_Z,linear_acceleration_X,linear_acceleration_Y,linear_acceleration_Z
58,0.0,0.0,0.976784579603,0.21422391334600002,0.0,0.0,0.000174532925199,0.0,0.0,0.0
59,0.0,0.0,0.9766722783339999,0.214735327167,0.0,0.0,-0.0127409035396,0.0,0.0,0.0
60,0.0,0.0,0.9766722783339999,0.214735327167,0.0,0.0,-0.00453785605519,0.0,0.0,0.0
61,0.0,0.0,0.9767097418430001,0.21456486242800002,0.0,0.0,-0.00261799387799,0.0,0.0,0.0
62,0.0,0.0,0.976634785074,0.214905785365,0.0,0.0,-0.0239110107523,0.0,0.0,0.0
63,0.0,0.0,0.9765972620640001,0.215076237017,0.0,0.0,-0.0109955742876,0.0,0.0,0.0
64,0.0,0.0,0.9765972620640001,0.215076237017,0.0,0.0,0.017278759594700002,0.0,0.0,0.0
65,0.0,0.0,0.97654092177,0.215331902209,0.0,0.0,-0.008028514559169999,0.0,0.0,0.0
66,0.0,0.0,0.97650332439,0.215502337472,0.0,0.0,-0.0225147473507,0.0,0.0,0.0
67,0.0,0.0,0.976522126798,0.21541712066100002,0.0,0.0,0.000872664625997,0.0,0.0,0.0
68,0.0,0.0,0.976522126798,0.21541712066100002,0.0,0.0,0.00296705972839,0.0,0.0,0.0
69,0.0,0.0,0.976446872546,0.215757978057,0.0,0.0,-0.023387411976700002,0.0,0.0,0.0
70,0.0,0.0,0.9764280403929999,0.215843188299,0.0,0.0,-0.00610865238198,0.0,0.0,0.0
71,0.0,0.0,0.976333768089,0.216269214844,0.0,0.0,-0.0207694180987,0.0,0.0,0.0
72,0.0,0.0,0.976314891322,0.21635441521499998,0.0,0.0,-0.00226892802759,0.0,0.0,0.0
73,0.0,0.0,0.976352637421,0.21618401282699998,0.0,0.0,0.00628318530718,0.0,0.0,0.0
74,0.0,0.0,0.9762014745890001,0.216865582816,0.0,0.0,-0.0158824961931,0.0,0.0,0.0
75,0.0,0.0,0.97618254578,0.21695077164,0.0,0.0,0.00628318530718,0.0,0.0,0.0
76,0.0,0.0,0.9762393099050001,0.216695200215,0.0,0.0,0.00994837673637,0.0,0.0,0.0
77,0.0,0.0,0.976144665859,0.21712114433000002,0.0,0.0,-0.0197222205475,0.0,0.0,0.0
78,0.0,0.0,0.9761067562029999,0.217291510406,0.0,0.0,-0.0115191730632,0.0,0.0,0.0
79,0.0,0.0,0.976068816814,0.21746186986299998,0.0,0.0,-0.0111701072128,0.0,0.0,0.0
80,0.0,0.0,0.9760877902249999,0.21737669096200002,0.0,0.0,0.0207694180987,0.0,0.0,0.0
81,0.0,0.0,0.9760877902249999,0.21737669096200002,0.0,0.0,-0.0230383461263,0.0,0.0,0.0
82,0.0,0.0,0.975992848837,0.217802568899,0.0,0.0,-0.0101229096616,0.0,0.0,0.0
83,0.0,0.0,0.9758977216339999,0.21822840536899998,0.0,0.0,0.004014257279590001,0.0,0.0,0.0
84,0.0,0.0,0.975954820253,0.217972908468,0.0,0.0,0.00872664625997,0.0,0.0,0.0
85,0.0,0.0,0.975859618728,0.21839872832899998,0.0,0.0,-0.012217304764,0.0,0.0,0.0
86,0.0,0.0,0.975878673897,0.21831356768000004,0.0,0.0,0.0116937059884,0.0,0.0,0.0
87,0.0,0.0,0.975840556128,0.218483887314,0.0,0.0,-0.0115191730632,0.0,0.0,0.0
88,0.0,0.0,0.9757642314139999,0.21882450661,0.0,0.0,-0.010821041362399999,0.0,0.0,0.0
89,0.0,0.0,0.975687787806,0.219165099243,0.0,0.0,0.000698131700798,0.0,0.0,0.0
90,0.0,0.0,0.975726024471,0.21899480626200002,0.0,0.0,-0.014137166941200001,0.0,0.0,0.0
91,0.0,0.0,0.975687787806,0.219165099243,0.0,0.0,-0.015533430342700001,0.0,0.0,0.0
92,0.0,0.0,0.9755920661159999,0.21959080247499999,0.0,0.0,-0.00314159265359,0.0,0.0,0.0
93,0.0,0.0,0.975553725432,0.21976107206700002,0.0,0.0,0.0102974425868,0.0,0.0,0.0
94,0.0,0.0,0.975553725432,0.21976107206700002,0.0,0.0,-0.00680678408278,0.0,0.0,0.0
95,0.0,0.0,0.975496158687,0.220016463901,0.0,0.0,-0.0171042266695,0.0,0.0,0.0
96,0.0,0.0,0.975438525082,0.220271840655,0.0,0.0,0.00610865238198,0.0,0.0,0.0
97,0.0,0.0,0.975457743712,0.220186716747,0.0,0.0,0.00855211333477,0.0,0.0,0.0
98,0.0,0.0,0.975400065537,0.220442083439,0.0,0.0,-0.0129154364648,0.0,0.0,0.0
99,0.0,0.0,0.975400065537,0.220442083439,0.0,0.0,-0.0038397243543899996,0.0,0.0,0.0
100,0.0,0.0,0.975419299024,0.220356962886,0.0,0.0,0.00314159265359,0.0,0.0,0.0
101,0.0,0.0,0.975400065537,0.220442083439,0.0,0.0,-0.0181514242207,0.0,0.0,0.0
102,0.0,0.0,0.97532305731,0.22078254885499998,0.0,0.0,0.0050614548307799994,0.0,0.0,0.0
103,0.0,0.0,0.9753423205089999,0.220697435022,0.0,0.0,-0.000349065850399,0.0,0.0,0.0
104,0.0,0.0,0.9751686843459999,0.221463398941,0.0,0.0,-0.0232128790515,0.0,0.0,0.0
105,0.0,0.0,0.975207322148,0.22129319652600002,0.0,0.0,0.0207694180987,0.0,0.0,0.0
106,0.0,0.0,0.975226629909,0.22120809279,0.0,0.0,-0.027227136331099997,0.0,0.0,0.0
107,0.0,0.0,0.975052592713,0.221973965689,0.0,0.0,-0.0198967534727,0.0,0.0,0.0
108,0.0,0.0,0.975110671946,0.22171868991399998,0.0,0.0,0.026354471705099997,0.0,0.0,0.0
109,0.0,0.0,0.975149354306,0.221548497619,0.0,0.0,0.012042771838799999,0.0,0.0,0.0
110,0.0,0.0,0.9750332181170001,0.22205905423500003,0.0,0.0,-0.03473205211469999,0.0,0.0,0.0
111,0.0,0.0,0.9749362337630001,0.222484471582,0.0,0.0,-0.0216420827247,0.0,0.0,0.0
112,0.0,0.0,0.9749362337630001,0.222484471582,0.0,0.0,0.0291469985083,0.0,0.0,0.0
113,0.0,0.0,0.9749750497799998,0.22231430972199998,0.0,0.0,-0.0205948851735,0.0,0.0,0.0
114,0.0,0.0,0.9748390637950001,0.22290984657200003,0.0,0.0,-0.0169296937443,0.0,0.0,0.0
115,0.0,0.0,0.97480014384,0.22307998468899998,0.0,0.0,-0.012217304764,0.0,0.0,0.0
116,0.0,0.0,0.974780672727,0.22316505120000002,0.0,0.0,-0.00418879020479,0.0,0.0,0.0
117,0.0,0.0,0.974741708232,0.223335179122,0.0,0.0,-0.0038397243543899996,0.0,0.0,0.0
118,0.0,0.0,0.974761194191,0.223250116011,0.0,0.0,0.006632251157579999,0.0,0.0,0.0
119,0.0,0.0,0.974761194191,0.223250116011,0.0,0.0,-0.009250245035569999,0.0,0.0,0.0
120,0.0,0.0,0.974722214849,0.223420240532,0.0,0.0,-0.017453292519900004,0.0,0.0,0.0
121,0.0,0.0,0.9746636901639999,0.22367541455200002,0.0,0.0,-0.004363323129989999,0.0,0.0,0.0
122,0.0,0.0,0.9745660005750001,0.224100670509,0.0,0.0,-0.015533430342700001,0.0,0.0,0.0
123,0.0,0.0,0.9745464403919999,0.22418571658300002,0.0,0.0,-0.00244346095279,0.0,0.0,0.0
124,0.0,0.0,0.974585553337,0.224015622728,0.0,0.0,0.0038397243543899996,0.0,0.0,0.0
125,0.0,0.0,0.974585553337,0.224015622728,0.0,0.0,0.00296705972839,0.0,0.0,0.0
126,0.0,0.0,0.974605098677,0.223930573241,0.0,0.0,-0.007679448708779999,0.0,0.0,0.0
127,0.0,0.0,0.9745072977600001,0.224355803608,0.0,0.0,-0.010821041362399999,0.0,0.0,0.0
128,0.0,0.0,0.9745464403919999,0.22418571658300002,0.0,0.0,0.008028514559169999,0.0,0.0,0.0
129,0.0,0.0,0.9744877153120001,0.224440844558,0.0,0.0,-0.011868238913600001,0.0,0.0,0.0
130,0.0,0.0,0.97440931131,0.224780991261,0.0,0.0,-0.00244346095279,0.0,0.0,0.0
131,0.0,0.0,0.974448528153,0.224610921331,0.0,0.0,-0.010471975512,0.0,0.0,0.0
132,0.0,0.0,0.974291482694,0.225291159947,0.0,0.0,-0.012042771838799999,0.0,0.0,0.0
133,0.0,0.0,0.9742718186210001,0.225376182061,0.0,0.0,0.00226892802759,0.0,0.0,0.0
134,0.0,0.0,0.974311139346,0.225206136118,0.0,0.0,-0.007679448708779999,0.0,0.0,0.0
135,0.0,0.0,0.9742324682179999,0.225546221138,0.0,0.0,-0.00715584993318,0.0,0.0,0.0
136,0.0,0.0,0.9742127818880001,0.2256312381,0.0,0.0,-0.00977384381117,0.0,0.0,0.0
137,0.0,0.0,0.974114238953,0.226056297124,0.0,0.0,-0.00174532925199,0.0,0.0,0.0
138,0.0,0.0,0.9740945081100001,0.22614130376699998,0.0,0.0,-0.009250245035569999,0.0,0.0,0.0
139,0.0,0.0,0.974074769849,0.226226308688,0.0,0.0,-0.015533430342700001,0.0,0.0,0.0
140,0.0,0.0,0.974035271074,0.226396313361,0.0,0.0,0.010471975512,0.0,0.0,0.0
141,0.0,0.0,0.974035271074,0.226396313361,0.0,0.0,0.006632251157579999,0.0,0.0,0.0
142,0.0,0.0,0.974055024171,0.226311311886,0.0,0.0,0.0033161255787899995,0.0,0.0,0.0
143,0.0,0.0,0.9740155105600001,0.22648131311099998,0.0,0.0,-0.010471975512,0.0,0.0,0.0
144,0.0,0.0,0.9740155105600001,0.22648131311099998,0.0,0.0,0.00174532925199,0.0,0.0,0.0
145,0.0,0.0,0.9739363943289999,0.226821294859,0.0,0.0,-0.008028514559169999,0.0,0.0,0.0
146,0.0,0.0,0.9739165967290001,0.226906285979,0.0,0.0,-0.009250245035569999,0.0,0.0,0.0
147,0.0,0.0,0.9738967917110001,0.22699127537099997,0.0,0.0,-0.000698131700798,0.0,0.0,0.0
148,0.0,0.0,0.973876979277,0.227076263034,0.0,0.0,-0.00628318530718,0.0,0.0,0.0
149,0.0,0.0,0.9738967917110001,0.22699127537099997,0.0,0.0,-0.0010471975512,0.0,0.0,0.0
150,0.0,0.0,0.97383733216,0.227246233173,0.0,0.0,-0.014311699866400001,0.0,0.0,0.0
151,0.0,0.0,0.9738174974770001,0.227331215647,0.0,0.0,-0.00820304748437,0.0,0.0,0.0
152,0.0,0.0,0.973876979277,0.227076263034,0.0,0.0,0.0204203522483,0.0,0.0,0.0
153,0.0,0.0,0.9738174974770001,0.227331215647,0.0,0.0,-0.0214675497995,0.0,0.0,0.0
154,0.0,0.0,0.9737579489329999,0.227586152678,0.0,0.0,-0.022863813201099998,0.0,0.0,0.0
155,0.0,0.0,0.973718212825,0.227756102034,0.0,0.0,0.009250245035569999,0.0,0.0,0.0
156,0.0,0.0,0.9737579489329999,0.227586152678,0.0,0.0,0.0167551608191,0.0,0.0,0.0
157,0.0,0.0,0.9737579489329999,0.227586152678,0.0,0.0,-0.0249582083035,0.0,0.0,0.0
158,0.0,0.0,0.9735789028730001,0.22835087011100003,0.0,0.0,-0.015358897417600001,0.0,0.0,0.0
159,0.0,0.0,0.9736585530480001,0.22801101305799998,0.0,0.0,0.0205948851735,0.0,0.0,0.0
160,0.0,0.0,0.9736784470550001,0.227926044452,0.0,0.0,-0.0160570291183,0.0,0.0,0.0
161,0.0,0.0,0.9735390333,0.228520788206,0.0,0.0,-0.00855211333477,0.0,0.0,0.0
162,0.0,0.0,0.973479173335,0.22877565229400001,0.0,0.0,-0.015358897417600001,0.0,0.0,0.0
163,0.0,0.0,0.9734991340700001,0.228690699339,0.0,0.0,-0.000174532925199,0.0,0.0,0.0
164,0.0,0.0,0.973399256261,0.22911544668499997,0.0,0.0,-0.013962634016,0.0,0.0,0.0
165,0.0,0.0,0.973319220582,0.22945521315900003,0.0,0.0,-0.00157079632679,0.0,0.0,0.0
166,0.0,0.0,0.973359253247,0.229285333414,0.0,0.0,0.00837758040957,0.0,0.0,0.0
167,0.0,0.0,0.973339240621,0.22937027415999997,0.0,0.0,-0.0216420827247,0.0,0.0,0.0
168,0.0,0.0,0.9731788727770001,0.230049737188,0.0,0.0,-0.0198967534727,0.0,0.0,0.0
169,0.0,0.0,0.973198944698,0.229964810435,0.0,0.0,0.015533430342700001,0.0,0.0,0.0
170,0.0,0.0,0.973259115993,0.22971001966899998,0.0,0.0,0.000349065850399,0.0,0.0,0.0
171,0.0,0.0,0.973219009208,0.22987988193000003,0.0,0.0,-0.00837758040957,0.0,0.0,0.0
172,0.0,0.0,0.973198944698,0.229964810435,0.0,0.0,-0.00418879020479,0.0,0.0,0.0
173,0.0,0.0,0.9731788727770001,0.230049737188,0.0,0.0,0.00872664625997,0.0,0.0,0.0
174,0.0,0.0,0.973198944698,0.229964810435,0.0,0.0,0.0136135681656,0.0,0.0,0.0
175,0.0,0.0,0.973259115993,0.22971001966899998,0.0,0.0,-0.00855211333477,0.0,0.0,0.0
176,0.0,0.0,0.973219009208,0.22987988193000003,0.0,0.0,-0.0254818070791,0.0,0.0,0.0
177,0.0,0.0,0.973098510982,0.230389426677,0.0,0.0,0.0343829862643,0.0,0.0,0.0
178,0.0,0.0,0.9735789028730001,0.22835087011100003,0.0,0.0,0.04136430327230001,0.0,0.0,0.0
179,0.0,0.0,0.9736784470550001,0.227926044452,0.0,0.0,0.041189770347099995,0.0,0.0,0.0
180,0.0,0.0,0.973359253247,0.229285333414,0.0,0.0,-0.061261056745,0.0,0.0,0.0
181,0.0,0.0,0.9732390663060001,0.229794951674,0.0,0.0,-0.0523598775598,0.0,0.0,0.0
182,0.0,0.0,0.973118612547,0.23030450693500001,0.0,0.0,0.046251225177800004,0.0,0.0,0.0
183,0.0,0.0,0.973279158268,0.22962508591400002,0.0,0.0,0.00279252680319,0.0,0.0,0.0
184,0.0,0.0,0.9730582856209999,0.230559260896,0.0,0.0,-0.0335103216383,0.0,0.0,0.0
185,0.0,0.0,0.9730180306180001,0.23072908809300002,0.0,0.0,-0.00645771823238,0.0,0.0,0.0
186,0.0,0.0,0.973038161824,0.23064417537300003,0.0,0.0,0.0005235987755980001,0.0,0.0,0.0
187,0.0,0.0,0.9730582856209999,0.230559260896,0.0,0.0,-0.0101229096616,0.0,0.0,0.0
188,0.0,0.0,0.972977745976,0.23089890826099999,0.0,0.0,-0.0019198621771900001,0.0,0.0,0.0
189,0.0,0.0,0.972977745976,0.23089890826099999,0.0,0.0,-0.0144862327916,0.0,0.0,0.0
190,0.0,0.0,0.97291726344,0.231153625323,0.0,0.0,-0.00226892802759,0.0,0.0,0.0
191,0.0,0.0,0.972876904704,0.231323427898,0.0,0.0,-0.004363323129989999,0.0,0.0,0.0
192,0.0,0.0,0.9728567142219999,0.231408326543,0.0,0.0,0.0116937059884,0.0,0.0,0.0
193,0.0,0.0,0.972836516331,0.23149322342599998,0.0,0.0,-0.004363323129989999,0.0,0.0,0.0
194,0.0,0.0,0.9727354157539999,0.231917681383,0.0,0.0,-0.034906585039900004,0.0,0.0,0.0
195,0.0,0.0,0.9727151734139999,0.23200256767900002,0.0,0.0,0.0111701072128,0.0,0.0,0.0
196,0.0,0.0,0.9727151734139999,0.23200256767900002,0.0,0.0,0.004014257279590001,0.0,0.0,0.0
197,0.0,0.0,0.97265440195,0.232257215962,0.0,0.0,-0.0019198621771900001,0.0,0.0,0.0
198,0.0,0.0,0.97265440195,0.232257215962,0.0,0.0,-0.00226892802759,0.0,0.0,0.0
199,0.0,0.0,0.97265440195,0.232257215962,0.0,0.0,-0.00261799387799,0.0,0.0,0.0
200,0.0,0.0,0.972552968036,0.232681594384,0.0,0.0,-0.00715584993318,0.0,0.0,0.0
201,0.0,0.0,0.972532659033,0.23276646475499999,0.0,0.0,-0.006981317007979999,0.0,0.0,0.0
202,0.0,0.0,0.9725732696320001,0.232596722241,0.0,0.0,0.00418879020479,0.0,0.0,0.0
203,0.0,0.0,0.9725732696320001,0.232596722241,0.0,0.0,0.0010471975512,0.0,0.0,0.0
204,0.0,0.0,0.972471687587,0.233021065231,0.0,0.0,-0.0197222205475,0.0,0.0,0.0
205,0.0,0.0,0.97245134896,0.233105928507,0.0,0.0,-0.00418879020479,0.0,0.0,0.0
206,0.0,0.0,0.972492018808,0.23293620017900002,0.0,0.0,0.013962634016,0.0,0.0,0.0
207,0.0,0.0,0.972471687587,0.233021065231,0.0,0.0,-0.029670597283900004,0.0,0.0,0.0
208,0.0,0.0,0.9723902886460001,0.233360507684,0.0,0.0,-0.030717794835099996,0.0,0.0,0.0
209,0.0,0.0,0.9723291616859999,0.23361507086599997,0.0,0.0,0.00628318530718,0.0,0.0,0.0
210,0.0,0.0,0.9723291616859999,0.23361507086599997,0.0,0.0,-0.010646508437200001,0.0,0.0,0.0
211,0.0,0.0,0.972308771222,0.233699921703,0.0,0.0,-0.012042771838799999,0.0,0.0,0.0
212,0.0,0.0,0.9722679680830001,0.233869618037,0.0,0.0,-0.0164060949687,0.0,0.0,0.0
213,0.0,0.0,0.9722067078409999,0.234124149178,0.0,0.0,-0.00244346095279,0.0,0.0,0.0
214,0.0,0.0,0.9721862729530001,0.23420898932700002,0.0,0.0,0.0134390352404,0.0,0.0,0.0
215,0.0,0.0,0.972145380966,0.234378664273,0.0,0.0,-0.009075712110370001,0.0,0.0,0.0
216,0.0,0.0,0.972043021443,0.23480282039099998,0.0,0.0,-0.0230383461263,0.0,0.0,0.0
217,0.0,0.0,0.9720225273309999,0.234887646252,0.0,0.0,0.00488692190558,0.0,0.0,0.0
218,0.0,0.0,0.9720225273309999,0.234887646252,0.0,0.0,-0.00820304748437,0.0,0.0,0.0
219,0.0,0.0,0.9720225273309999,0.234887646252,0.0,0.0,-0.00820304748437,0.0,0.0,0.0
220,0.0,0.0,0.972043021443,0.23480282039099998,0.0,0.0,-0.00558505360638,0.0,0.0,0.0
221,0.0,0.0,0.9719610005789999,0.235142113103,0.0,0.0,-0.0116937059884,0.0,0.0,0.0
222,0.0,0.0,0.971940476857,0.235226931805,0.0,0.0,0.014835298642,0.0,0.0,0.0
223,0.0,0.0,0.9719815168979999,0.235057292609,0.0,0.0,0.00523598775598,0.0,0.0,0.0
224,0.0,0.0,0.971940476857,0.235226931805,0.0,0.0,-0.0176278254451,0.0,0.0,0.0
225,0.0,0.0,0.9718583079559999,0.235566188697,0.0,0.0,0.013089969390000001,0.0,0.0,0.0
226,0.0,0.0,0.971899407209,0.235396563836,0.0,0.0,0.0129154364648,0.0,0.0,0.0
227,0.0,0.0,0.9719199457340001,0.235311748717,0.0,0.0,-0.012042771838799999,0.0,0.0,0.0
228,0.0,0.0,0.9718788612829999,0.235481377163,0.0,0.0,-0.0219911485751,0.0,0.0,0.0
229,0.0,0.0,0.971755430305,0.235990219443,0.0,0.0,-0.013962634016,0.0,0.0,0.0
230,0.0,0.0,0.9717348325730001,0.236075020203,0.0,0.0,-0.008901179185170001,0.0,0.0,0.0
231,0.0,0.0,0.9717760206370001,0.235905416885,0.0,0.0,-0.0034906585039899997,0.0,0.0,0.0
232,0.0,0.0,0.9717348325730001,0.236075020203,0.0,0.0,-0.017278759594700002,0.0,0.0,0.0
233,0.0,0.0,0.9716729949770001,0.23632941169399999,0.0,0.0,-0.00855211333477,0.0,0.0,0.0
234,0.0,0.0,0.971611090784,0.236583786987,0.0,0.0,0.00226892802759,0.0,0.0,0.0
235,0.0,0.0,0.971631732915,0.23649899702399999,0.0,0.0,0.00558505360638,0.0,0.0,0.0
236,0.0,0.0,0.9715904412540001,0.236668575149,0.0,0.0,-0.0116937059884,0.0,0.0,0.0
237,0.0,0.0,0.971549119998,0.236838146066,0.0,0.0,0.00680678408278,0.0,0.0,0.0
238,0.0,0.0,0.971487082622,0.23709248891100002,0.0,0.0,-0.00314159265359,0.0,0.0,0.0
239,0.0,0.0,0.9714663887,0.23717726625,0.0,0.0,-0.0134390352404,0.0,0.0,0.0
240,0.0,0.0,0.971342069813,0.237685892326,0.0,0.0,-0.009599310885969999,0.0,0.0,0.0
241,0.0,0.0,0.9712590426090001,0.23802494018399997,0.0,0.0,-0.012042771838799999,0.0,0.0,0.0
242,0.0,0.0,0.971714227441,0.23615981916499998,0.0,0.0,0.04502949470150001,0.0,0.0,0.0
243,0.0,0.0,0.9716523676459999,0.23641420525899998,0.0,0.0,-0.026005405854700004,0.0,0.0,0.0
244,0.0,0.0,0.9714456873799999,0.237262041782,0.0,0.0,-0.013089969390000001,0.0,0.0,0.0
245,0.0,0.0,0.971507769146,0.237007709767,0.0,0.0,0.013962634016,0.0,0.0,0.0
246,0.0,0.0,0.971487082622,0.23709248891100002,0.0,0.0,-0.0249582083035,0.0,0.0,0.0
247,0.0,0.0,0.9713628081219999,0.237601125835,0.0,0.0,-0.00471238898038,0.0,0.0,0.0
248,0.0,0.0,0.971487082622,0.23709248891100002,0.0,0.0,-0.00453785605519,0.0,0.0,0.0
249,0.0,0.0,0.971342069813,0.237685892326,0.0,0.0,-0.0150098315672,0.0,0.0,0.0
250,0.0,0.0,0.971300571005,0.237855419878,0.0,0.0,0.008901179185170001,0.0,0.0,0.0
251,0.0,0.0,0.971300571005,0.237855419878,0.0,0.0,-0.00977384381117,0.0,0.0,0.0
252,0.0,0.0,0.971196694542,0.238279207047,0.0,0.0,-0.0300196631343,0.0,0.0,0.0
253,0.0,0.0,0.971092633177,0.238702948851,0.0,0.0,-0.000174532925199,0.0,0.0,0.0
254,0.0,0.0,0.971092633177,0.238702948851,0.0,0.0,0.00279252680319,0.0,0.0,0.0
